ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,distance_meters,order_Drinks,order_Meal,order_Snack,vehicle_electric_scooter,vehicle_motorcycle,vehicle_scooter,Time_taken_min
51D,MUMRES12DEL02,29,4.6,4280395.7699529445,0,1,0,0,1,0,34
A06A,RANCHIRES20DEL01,21,4.7,6036.610249816341,0,1,0,0,1,0,19
6773,PUNERES18DEL02,20,4.5,12254.98831107492,0,1,0,1,0,0,13
83F9,COIMBRES02DEL03,27,5.0,14021.812013195877,0,0,0,0,1,0,22
92C,VADRES01DEL01,29,4.6,6058.923147525888,0,0,0,0,1,0,15
D313,KOLRES02DEL03,34,3.8,13622.089917050285,1,0,0,0,0,1,34
BEED,BANGRES18DEL02,23,5.0,7763.5043374686975,1,0,0,0,1,0,20
497C,RANCHIRES08DEL01,23,4.6,6037.557938329838,1,0,0,0,1,0,22
B93C,HYDRES17DEL03,31,5.0,9219.878421274407,0,0,1,0,1,0,24
D40D,KOCRES05DEL02,35,4.7,7803.221931045076,0,0,1,0,1,0,32
8853,SURRES18DEL02,31,4.4,7601.870282547549,1,0,0,0,1,0,33
B8AB,MYSRES12DEL01,35,4.6,1554.6198107730695,0,0,1,0,0,1,16
3605,VADRES03DEL03,32,5.0,9087.72032809206,0,0,0,1,0,0,27
A47D,MYSRES02DEL03,39,4.5,9326.940869812668,0,0,1,0,1,0,20
250A,PUNERES010DEL02,32,5.0,7660.8408119058695,0,1,0,1,0,0,21
5550,JAPRES13DEL02,20,4.8,7450.28584594654,0,0,1,0,1,0,16
5769,HYDRES010DEL03,22,4.5,4610.405794807837,0,1,0,0,1,0,13
B77E,PUNERES20DEL02,30,4.5,3064.0094555092896,0,1,0,0,0,1,28
B9AA,VADRES20DEL01,38,4.6,1514.7885720056022,1,0,0,0,1,0,26
DCBA,BHPRES07DEL02,29,4.9,7862.668167410368,0,1,0,0,1,0,27
2EBB,CHENRES13DEL02,39,4.8,7761.7687259513,0,0,1,0,0,1,17
8097,CHENRES18DEL01,33,4.4,17076.40785616604,0,0,1,0,1,0,39
594C,CHENRES13DEL01,22,4.1,10866.26186071393,0,0,0,0,1,0,33
841,PUNERES06DEL01,29,4.6,16852.118690780153,0,0,1,0,1,0,16
E0B4,KOCRES04DEL01,27,5.0,17166.40850464352,0,0,1,0,0,1,22
5624,RANCHIRES03DEL01,24,4.8,11007.734763744618,0,0,0,0,1,0,42
A08A,SURRES09DEL01,26,4.0,10641.40776322093,0,1,0,1,0,0,32
8D98,RANCHIRES05DEL02,24,4.5,3018.868742009604,1,0,0,0,1,0,17
10F8,MYSRES03DEL01,38,4.6,10881.431823102692,0,0,0,0,1,0,20
C1DC,DEHRES04DEL01,30,4.7,10280.009835771818,0,0,0,0,0,1,22
8EEF,PUNERES04DEL03,20,4.8,4596.951629499317,1,0,0,0,0,1,15
5602,SURRES010DEL01,33,4.9,16721.416331329565,1,0,0,0,0,1,49
CFA4,GOARES11DEL03,22,4.0,9263.603412236374,0,1,0,1,0,0,32
6C92,JAPRES13DEL01,35,4.1,1490.1739564931825,0,0,1,0,1,0,22
2211,CHENRES05DEL01,24,4.8,6209.089325963488,1,0,0,1,0,0,26
5389,BANGRES08DEL02,25,4.6,7763.607607839583,0,0,0,0,0,1,33
9221,JAPRES01DEL03,38,3.6,20852.27883430338,0,0,0,0,1,0,35
2F5E,JAPRES06DEL02,22,4.9,11916.679298853871,0,1,0,0,0,1,26
C537,DEHRES05DEL03,20,4.8,13216.215992464313,0,0,1,0,0,1,21
4EB1,HYDRES08DEL01,26,4.9,6146.967151934406,0,0,1,0,0,1,26
2B63,RANCHIRES12DEL01,38,4.8,1572.5337292863205,0,0,1,0,0,1,21
71AE,BANGRES13DEL02,25,4.2,3105.3555451187217,0,0,1,0,1,0,18
819C,PUNERES14DEL03,24,4.6,4596.9260911849515,0,0,0,0,0,1,17
3EAC,HYDRES15DEL01,26,4.9,10756.165907453376,1,0,0,0,1,0,27
AEFF,MUMRES02DEL02,26,4.9,12233.239995052578,0,1,0,1,0,0,19
6DAD,RANCHIRES05DEL02,27,4.7,7546.781220484632,0,1,0,0,0,1,15
A190,HYDRES20DEL02,26,5.0,3073.2024062609007,1,0,0,0,0,1,14
72C5,HYDRES19DEL01,39,5.0,6146.633645960491,0,0,1,0,1,0,43
B534,RANCHIRES07DEL02,36,4.0,7546.670729115912,1,0,0,0,1,0,39
AF62,RANCHIRES02DEL01,32,4.7,17297.86575291325,1,0,0,0,1,0,27
982B,MYSRES09DEL03,35,5.0,13989.532967706147,0,1,0,0,1,0,40
9204,CHENRES06DEL02,25,4.5,3104.6320933509696,0,0,0,0,0,1,29
D700,GOARES15DEL02,27,3.3,20070.96324324512,0,1,0,1,0,0,39
7EAE,JAPRES08DEL03,29,4.6,20851.862908260988,0,0,1,0,1,0,16
D629,KOCRES04DEL03,37,4.6,4682.031950204985,0,0,1,0,1,0,34
7DBF,MUMRES15DEL02,23,4.8,3058.968615636912,1,0,0,0,1,0,13
CDDC,BHPRES07DEL01,22,4.6,1572.5337292863205,0,1,0,0,1,0,14
7A90,SURRES14DEL01,26,4.9,10642.019064199647,0,0,1,0,0,1,26
2B39,COIMBRES13DEL02,30,4.6,3116.2385581766157,0,0,1,0,1,0,26
8EFB,CHENRES18DEL02,30,4.8,12419.572625827414,0,1,0,0,1,0,21
9AAA,SURRES20DEL02,26,4.7,7601.800334738002,1,0,0,0,0,1,15
1D20,SURRES09DEL03,26,4.5,9121.350389794128,1,0,0,0,0,1,16
3A4A,MYSRES08DEL01,30,4.7,10881.463659821658,0,0,0,0,0,1,19
2183,JAPRES12DEL01,37,4.6,5959.01907216883,0,0,0,0,1,0,17
237A,RANCHIRES01DEL01,29,4.3,1509.139327532213,0,0,0,0,1,0,36
21A9,VADRES07DEL01,39,4.6,6290.134677634678,0,0,0,0,0,1,25
C9B1,LUDHRES13DEL01,21,4.7,10255.054073729167,0,0,1,0,1,0,22
20C4,CHENRES05DEL02,31,4.8,7761.284984440791,1,0,0,0,1,0,46
7335,BANGRES11DEL01,39,4.9,17077.992872161558,1,0,0,1,0,0,29
B305,COIMBRES09DEL02,23,4.0,7790.336733567776,1,0,0,0,1,0,16
AF8F,CHENRES06DEL03,28,5.0,9313.528459379997,0,0,1,0,1,0,25
DA27,KOLRES08DEL02,22,4.9,19673.499764474363,0,0,0,0,0,1,21
BFC0,KOCRES15DEL02,34,4.0,3121.091539471419,0,1,0,0,1,0,27
C4F9,AURGRES14DEL02,26,4.4,12209.90771271856,1,0,0,0,1,0,34
A86E,SURRES17DEL02,24,4.7,7601.876617115907,1,0,0,0,1,0,30
3C3F,RANCHIRES03DEL01,22,4.6,11007.734763744618,0,0,1,1,0,0,28
8C21,COIMBRES17DEL01,32,4.3,10905.970180191467,1,0,0,0,1,0,42
CD54,KOCRES010DEL01,32,4.7,6242.010014711725,0,0,1,0,0,1,32
A139,JAPRES18DEL03,28,4.8,20851.55740266031,1,0,0,0,0,1,19
1F9C,BANGRES01DEL02,26,4.2,20182.728669257598,0,1,0,0,1,0,39
60B2,VADRES07DEL02,34,4.1,3145.067434621583,0,1,0,0,1,0,21
794A,PUNERES07DEL01,33,4.8,1532.220683460433,0,0,0,0,1,0,45
285A,COIMBRES04DEL01,39,4.9,17137.414711879457,0,0,1,0,1,0,20
8CFD,MYSRES11DEL03,25,4.7,13989.53215730711,0,0,0,0,1,0,11
6EE7,BANGRES03DEL03,25,4.9,4657.590955429032,0,0,1,1,0,0,14
A33D,CHENRES11DEL02,22,5.0,3104.5718665450227,0,1,0,0,0,1,19
CCEA,DEHRES14DEL02,27,4.6,2937.737756302681,1,0,0,0,0,1,29
613B,INDORES14DEL02,31,4.7,12098.699936279207,0,0,1,0,0,1,29
7BE5,VADRES20DEL01,30,4.9,1514.7885720056022,0,1,0,0,0,1,21
96A5,MYSRES05DEL01,32,4.9,1554.506379042249,0,1,0,0,0,1,23
A57F,VADRES13DEL03,37,4.9,4544.232356931138,1,0,0,0,1,0,23
152B,SURRES20DEL01,38,5.0,1520.4556895834414,1,0,0,0,1,0,27
5365,MYSRES04DEL01,35,4.9,17098.467518756366,0,0,0,0,1,0,41
2233,JAPRES05DEL01,30,4.6,1489.8285870173963,0,1,0,0,1,0,24
36D5,RANCHIRES03DEL02,29,4.8,7862.668167410368,0,0,1,0,1,0,25
3CE9,JAPRES04DEL02,26,4.8,2979.633300638752,0,1,0,1,0,0,12
C3BF,ALHRES17DEL02,24,4.8,19471.424915065167,0,0,0,0,0,1,15
5D03,INDORES06DEL03,36,4.7,9075.352487619299,0,1,0,0,1,0,26
A5E5,INDORES08DEL03,36,4.1,13612.451541412005,0,0,0,0,1,0,34
C527,AURGRES010DEL01,33,4.7,1526.3954607695946,0,0,0,0,0,1,21
D3EF,KOLRES11DEL03,31,5.0,9079.930407559697,0,1,0,0,0,1,29
9AB2,CHENRES02DEL03,36,4.0,4656.607046013033,0,1,0,0,0,1,31
A7C9,BANGRES13DEL02,33,4.7,3105.3555451187217,0,0,1,0,0,1,15
492,VADRES19DEL02,29,4.6,19688.30862050937,0,1,0,0,0,0,47
518C,BANGRES14DEL02,20,4.7,3105.2688831334735,1,0,0,0,1,0,19
A344,SURRES12DEL01,37,4.9,16720.76404537056,0,0,0,0,0,1,15
8A97,JAPRES16DEL01,29,4.9,16388.47819603748,0,0,1,0,1,0,20
A9BF,INDORES03DEL01,29,4.8,6049.956259947207,1,0,0,0,1,0,18
A368,JAPRES17DEL02,39,4.6,19364.27479298626,1,0,0,0,1,0,24
53E,BANGRES12DEL01,50,6.0,2878724.7774285693,1,0,0,1,0,0,19
3928,RANCHIRES14DEL02,29,4.9,12580.267822400961,1,0,0,0,1,0,15
A7D5,MUMRES16DEL03,29,5.0,4589.124571257416,0,0,1,0,0,1,25
4DD5,MUMRES04DEL03,23,4.6,13760.880474935775,1,0,0,1,0,0,18
8F09,CHENRES02DEL01,28,4.7,17072.87190639919,1,0,0,0,1,0,30
A103,INDORES09DEL02,38,4.1,12100.157238169175,1,0,0,0,0,1,42
A436,HYDRES15DEL01,32,4.7,10756.165907453376,0,0,1,0,1,0,49
5410,HYDRES03DEL02,38,4.2,12293.787312037066,0,1,0,0,1,0,46
3050,PUNERES11DEL02,24,4.8,7660.9574365590925,0,0,0,1,0,0,15
388E,PUNERES16DEL01,26,4.6,1532.4173514300853,0,1,0,0,1,0,18
CDF 5.00,SURRES01DEL01,26,5.0,10641.057010178105,0,0,0,0,0,1,23
5590,RANCHIRES09DEL02,35,4.4,12074.395525684995,0,0,1,0,1,0,31
21ED,MYSRES17DEL01,24,5.0,6217.824017921914,0,1,0,0,0,1,26
7163,MYSRES09DEL01,38,4.6,6217.86068914486,0,0,1,0,1,0,17
7E+62,VADRES17DEL02,26,4.5,20442.92976252901,1,0,0,0,1,0,16
A565,MYSRES20DEL02,23,4.6,12434.913132379515,0,0,0,0,0,1,15
54A3,COIMBRES04DEL01,32,4.9,1558.0772559335064,0,0,0,0,1,0,14
4AFE,VADRES09DEL03,23,4.7,9435.201537430712,0,1,0,1,0,0,12
21D9,RANCHIRES15DEL02,24,4.5,12073.61637138158,1,0,0,0,0,1,26
57D9,INDORES06DEL01,33,4.8,6050.438648835257,1,0,0,0,1,0,30
62CC,CHENRES13DEL03,34,4.3,13970.632221183652,1,0,0,0,1,0,44
C6AE,AURGRES03DEL02,33,4.5,19839.6423572851,0,0,0,0,0,1,26
8E+36,MYSRES08DEL02,34,4.6,12435.842440173552,0,0,0,1,0,0,17
523C,COIMBRES03DEL01,35,4.2,1558.0766213089028,1,0,0,0,1,0,31
3DDC,RANCHIRES03DEL03,36,4.6,14152.80068944862,0,1,0,0,0,1,24
A3B4,COIMBRES01DEL03,32,4.5,9348.20626736082,0,1,0,0,0,1,30
8F19,PUNERES14DEL01,38,4.7,16853.524905844963,0,0,0,0,1,0,49
A80F,MYSRES19DEL01,35,4.9,6217.735074215029,1,0,0,1,0,0,26
9B9A,HYDRES06DEL01,27,4.8,16901.828274274925,0,0,1,0,1,0,31
A6EB,INDORES07DEL01,37,4.4,6050.551152463514,1,0,0,0,1,0,49
41F4,RANCHIRES14DEL02,32,4.8,20442.92976252901,0,1,0,1,0,0,23
3107,MYSRES14DEL01,22,4.9,6290.134677634678,0,0,0,0,0,1,10
739C,SURRES08DEL02,34,4.7,7601.308045983427,0,0,1,1,0,0,24
24FB,INDORES02DEL01,23,5.0,1513.0734557289572,1,0,0,0,0,1,13
A417,CHENRES11DEL03,33,5.0,13969.606427684226,0,0,1,0,1,0,45
CAD2,LUDHRES05DEL02,26,4.7,2930.1801830621625,1,0,0,0,1,0,10
304C,JAPRES02DEL01,34,4.6,5958.756242189132,0,0,1,0,1,0,33
6F8B,HYDRES03DEL02,33,4.1,12293.787312037066,1,0,0,0,1,0,40
E1E5,DEHRES03DEL03,36,4.2,8811.83953157005,0,1,0,0,1,0,42
713C,PUNERES12DEL02,34,5.0,7661.250453808475,0,1,0,0,1,0,30
8E+05,MUMRES19DEL03,29,4.6,13765.756924310372,1,0,0,0,1,0,15
4EA2,MYSRES13DEL03,38,4.9,13989.85232208903,0,1,0,1,0,0,21
AB41,HYDRES08DEL01,38,4.9,16902.609492882133,0,1,0,0,1,0,45
2DF5,PUNERES17DEL01,24,4.5,1532.2885596945484,1,0,0,0,1,0,10
9721,VADRES01DEL02,33,4.1,19688.56591478912,0,0,0,0,1,0,43
9E9E,RANCHIRES010DEL02,22,4.7,19618.968653878404,0,1,0,0,1,0,18
26F7,BANGRES20DEL01,35,3.7,10867.43475093766,1,0,0,0,0,1,32
100A,HYDRES19DEL02,33,4.3,12292.62273944321,0,0,0,0,0,1,31
C26C,AURGRES08DEL02,36,4.9,7631.500138051535,0,0,0,0,1,0,17
2F60,MYSRES08DEL02,25,4.5,7772.618958964917,0,0,1,0,1,0,24
5452,HYDRES02DEL01,27,5.0,1536.9061340346132,0,1,0,0,0,1,24
D731,AGRRES11DEL01,28,4.7,5952.904613631212,0,1,0,0,1,0,26
A4BE,HYDRES04DEL03,33,4.8,4610.6137050519,0,0,1,1,0,0,16
A624,INDORES12DEL01,25,5.0,6050.0335924583305,1,0,0,0,0,1,17
C3A5,KNPRES02DEL01,35,4.9,10445.219519730003,0,1,0,0,1,0,41
A179,RANCHIRES03DEL02,35,4.6,12580.267822400961,0,0,1,1,0,0,25
6DBC,PUNERES16DEL02,20,5.0,7660.8956642418925,1,0,0,0,1,0,28
74A4,SURRES19DEL03,35,4.5,13682.511992314388,0,0,0,0,1,0,29
8704,COIMBRES19DEL03,29,4.9,4674.173521866497,0,1,0,0,1,0,19
8444,BANGRES09DEL01,30,4.9,10868.244074540766,0,0,1,0,0,1,16
9B78,VADRES16DEL02,35,4.9,12580.267822400961,1,0,0,0,1,0,35
57CF,COIMBRES11DEL01,33,4.4,10906.41450035058,1,0,0,0,1,0,41
D360,ALHRES04DEL02,34,4.7,20442.92976252901,0,0,0,0,1,0,18
32A3,PUNERES19DEL01,20,4.7,16851.371030914677,0,0,0,0,1,0,11
DE60,BHPRES06DEL02,23,4.8,7549.97184471615,0,0,1,0,1,0,20
4.7E+07,RANCHIRES14DEL01,31,4.6,1572.5337292863205,0,0,0,0,1,0,29
B2A8,MUMRES14DEL02,25,4.7,12234.64551715604,1,0,0,0,0,1,42
2214,CHENRES06DEL01,34,4.0,6209.141643212614,0,0,1,0,1,0,31
496B,MUMRES01DEL02,31,4.2,3059.4028768205967,0,0,1,0,1,0,32
5349,COIMBRES12DEL02,22,4.8,12464.39009964234,0,0,1,0,0,1,24
791C,MUMRES09DEL03,27,4.5,9181.151801247479,0,0,1,0,0,1,11
CF7F,GOARES01DEL01,28,4.8,6175.413559945785,0,1,0,0,1,0,16
6F51,JAPRES07DEL03,31,4.6,8942.954308598857,0,1,0,0,1,0,24
A6E1,MYSRES03DEL02,34,4.8,7772.596236164969,1,0,0,0,1,0,25
8327,PUNERES06DEL02,39,4.6,7660.692882261083,1,0,0,0,0,1,36
B86F,BANGRES010DEL02,28,4.6,7763.196932715875,0,1,0,0,1,0,14
1596,PUNERES14DEL02,31,4.6,12257.619701209565,1,0,0,0,1,0,30
BDEF,HYDRES09DEL02,26,3.4,19975.632175541326,0,0,1,0,1,0,41
7264,PUNERES04DEL02,32,4.0,19917.359352866548,0,0,1,0,1,0,38
89BC,PUNERES14DEL02,36,4.9,19917.24841572886,0,0,1,0,0,1,19
2AAA,SURRES03DEL01,21,5.0,10641.042055468635,0,0,0,0,1,0,28
DF82,GOARES16DEL03,27,5.0,13896.406271445392,0,1,0,0,0,1,21
6B59,MYSRES05DEL02,36,4.4,12435.238523728827,1,0,0,0,0,1,48
64A4,COIMBRES15DEL03,28,4.8,9348.356419300964,0,0,1,0,0,1,13
3506,JAPRES11DEL02,31,4.6,19363.38289365777,0,0,0,0,0,1,15
C73F,AURGRES05DEL02,37,3.5,12209.88938248342,0,0,0,0,1,0,44
8436,INDORES15DEL01,38,4.6,1512.5236323328127,0,0,0,0,0,1,18
71EA,VADRES16DEL02,27,4.8,3145.067434621583,0,1,0,0,1,0,14
23CD,BANGRES14DEL03,35,4.2,13972.751063504089,0,0,0,0,0,1,35
6073,PUNERES16DEL02,28,4.2,19916.194656539723,0,0,0,0,0,1,40
665A,JAPRES18DEL01,36,5.0,1489.7777216510128,0,1,0,0,1,0,12
365E,MUMRES18DEL03,30,4.8,13766.616908202399,1,0,0,0,0,1,43
B9E5,JAPRES17DEL02,28,4.9,2979.7503943728293,0,1,0,0,0,1,17
6ACA,RANCHIRES13DEL01,38,4.8,10564.405615162721,1,0,0,1,0,0,19
7B12,VADRES010DEL01,33,4.9,10602.504075104662,0,1,0,0,1,0,44
6ECB,RANCHIRES15DEL02,30,4.5,12073.61637138158,1,0,0,0,0,1,25
BFC9,KOCRES15DEL01,37,5.0,6242.08804978784,0,0,1,0,1,0,34
8D38,VADRES06DEL01,27,4.6,1514.7814055668366,0,0,0,0,1,0,26
8951,JAPRES16DEL02,20,4.6,2980.249384918674,0,1,0,0,1,0,12
4E+00,SURRES08DEL02,39,5.0,3040.6667980769307,0,0,0,0,0,1,22
1FD8,VADRES12DEL02,22,5.0,12580.267822400961,0,1,0,0,0,1,44
B25A,MUMRES15DEL03,33,4.2,9176.379825814594,1,0,0,0,1,0,32
D98A,LUDHRES11DEL03,31,4.2,8790.247271592658,1,0,0,0,1,0,33
D1D2,AGRRES14DEL01,25,4.7,1488.3231072644926,0,1,0,0,1,0,17
2B76,PUNERES13DEL01,25,4.9,1532.1547990761483,0,0,0,0,0,1,29
410D,MYSRES19DEL01,26,4.2,17097.65154986503,0,1,0,0,0,1,42
3C51,VADRES010DEL03,26,4.7,13631.339548299939,1,0,0,0,0,1,27
A10F,JAPRES18DEL02,39,4.1,7448.3035029703,0,0,1,0,1,0,40
3DBB,VADRES15DEL01,32,4.7,11007.734763744618,0,0,0,0,0,1,30
266B,BANGRES02DEL02,36,4.2,3105.1455399284373,0,1,0,0,1,0,32
982F,INDORES07DEL01,34,4.9,1512.714085470906,1,0,0,0,1,0,19
22A9,HYDRES15DEL01,29,4.3,16901.65909457304,0,1,0,0,1,0,33
CA7,VADRES06DEL02,31,4.8,7573.406195224253,1,0,0,1,0,0,29
7671,MYSRES03DEL02,39,4.9,3109.125335839928,0,1,0,0,0,1,23
E229,GOARES14DEL02,32,4.8,20087.48116516788,0,1,0,0,1,0,39
D8B,CHENRES010DEL02,24,4.8,3104.556052438066,0,0,1,0,1,0,17
96C,PUNERES04DEL02,29,4.6,12257.687886803153,0,1,0,0,0,1,23
C935,DEHRES12DEL01,34,4.7,6290.134677634678,0,0,0,0,0,1,19
1DBC,JAPRES07DEL02,20,4.9,19373.745834955247,1,0,0,0,0,1,25
1A17,MYSRES11DEL02,34,4.5,3108.988150168421,0,0,1,0,0,1,15
CA38,GOARES11DEL02,20,4.5,12351.181659045928,0,1,0,0,0,1,29
9621,INDORES010DEL01,35,4.6,16635.518179510294,0,0,1,0,1,0,37
8BC8,CHENRES09DEL01,34,4.8,6209.259882042438,1,0,0,0,1,0,27
8E+71,PUNERES15DEL01,24,4.7,16847.8956316427,0,0,1,1,0,0,20
5DBA,INDORES19DEL03,32,4.9,9074.821802568325,1,0,0,0,0,1,19
67FF,CHENRES14DEL01,34,4.9,17074.904532036184,0,0,1,0,0,1,28
94FB,HYDRES16DEL02,25,4.3,19975.152579495985,0,1,0,0,1,0,38
5.5E+02,COIMBRES08DEL02,24,4.4,3116.2479956297125,0,1,0,0,1,0,16
BEF 3.00,DEHRES14DEL01,29,4.6,1468.9008987056054,1,0,0,0,0,1,19
7DFC,MYSRES13DEL02,33,4.5,3109.059104393339,1,0,0,0,0,1,29
A835,RANCHIRES14DEL01,26,5.0,6290.134677634678,0,0,1,0,1,0,27
D949,ALHRES06DEL03,30,4.8,9435.201537430712,0,1,0,0,0,1,33
301B,VADRES15DEL02,32,4.9,20442.92976252901,0,0,1,0,0,1,17
A6D6,CHENRES09DEL02,30,4.8,3104.6911695396357,0,0,1,0,0,1,25
3F68,CHENRES06DEL01,35,4.2,1552.3313527254593,0,1,0,0,1,0,23
3161,VADRES16DEL01,24,4.8,17297.86575291325,0,0,1,0,1,0,24
5C71,COIMBRES18DEL02,36,4.9,12463.970105024178,0,1,0,0,1,0,36
8155,INDORES01DEL02,30,4.9,19663.125922534313,0,1,0,0,0,1,27
D30,CHENRES17DEL01,35,4.2,6209.250269757536,0,0,1,0,1,0,34
3DE0,BANGRES02DEL03,20,4.8,4657.672650623743,0,0,1,0,0,1,14
48DC,PUNERES11DEL01,33,4.8,10725.042643843,0,0,1,0,1,0,30
58AD,MYSRES05DEL02,27,4.8,3108.9837875131366,1,0,0,0,1,0,30
74D5,INDORES11DEL01,22,4.1,1512.568616883653,0,0,1,0,1,0,26
CF92,AURGRES18DEL01,22,4.7,10683.39357351711,0,1,0,0,0,1,26
A814,MUMRES010DEL02,36,4.1,19889.978303743785,1,0,0,0,1,0,50
158A,COIMBRES09DEL03,22,4.6,4674.280112157594,0,0,1,0,1,0,13
5304,SURRES14DEL03,21,4.9,9121.874253617263,0,0,1,0,0,1,29
37BC,COIMBRES09DEL03,34,4.9,4674.280112157594,0,0,1,0,1,0,23
7C2E,JAPRES12DEL03,36,4.7,13406.47565432987,0,1,0,0,1,0,47
93F7,COIMBRES20DEL02,39,4.4,3116.288055541825,1,0,0,0,1,0,20
B046,HYDRES010DEL01,39,4.6,6147.12736591018,0,0,0,0,0,1,18
48C4,PUNERES03DEL02,34,5.0,3064.335674796572,0,0,1,0,0,1,10
3EEC,PUNERES06DEL01,20,4.9,6128.639386842631,1,0,0,0,1,0,24
2F48,PUNERES08DEL02,25,4.8,12257.012194098405,1,0,0,0,1,0,22
3E3E,HYDRES13DEL02,33,4.9,19975.642174490164,0,1,0,0,0,1,29
E197,AURGRES06DEL02,29,4.8,19839.659093708262,0,0,0,0,1,0,18
B668,MYSRES15DEL03,35,4.9,13988.777563349056,1,0,0,0,1,0,30
A6B5,JAPRES07DEL03,24,4.6,20863.625061565817,0,0,1,0,1,0,41
C4EF,AURGRES14DEL01,39,4.8,10683.827860847576,0,0,1,0,1,0,28
AFAF,MUMRES04DEL01,26,4.7,10703.215446671617,0,0,0,0,1,0,41
14DE,COIMBRES20DEL03,34,3.9,14022.476786451749,0,0,0,0,0,1,38
CF88,GOARES06DEL03,33,4.4,9263.23165657422,0,0,0,0,1,0,21
B87B,VADRES19DEL01,38,4.3,1514.786139865219,1,0,0,0,1,0,37
E04F,AGRRES01DEL03,22,4.6,4464.795901126843,1,0,0,1,0,0,17
BF26,BHPRES04DEL02,29,4.6,12081.296070553635,0,0,1,0,1,0,16
A617,BANGRES11DEL02,39,4.8,3105.3634161947807,0,0,1,0,1,0,22
4A1C,INDORES20DEL03,36,4.5,4537.843333696582,0,1,0,0,1,0,19
1EDA,RANCHIRES08DEL01,23,4.7,1509.4675843674927,0,0,1,0,1,0,20
359E,HYDRES20DEL02,23,4.8,3073.2024062609007,0,0,0,0,1,0,15
BDB0,CHENRES02DEL01,30,4.8,1552.2330405310388,1,0,0,0,0,1,15
DB42,ALHRES02DEL01,35,4.7,5992.191829585989,1,0,0,0,0,1,29
1BC0,PUNERES04DEL01,36,4.6,1532.3596444884552,0,0,0,0,1,0,25
42C7,HYDRES14DEL01,26,4.8,10757.108800258175,0,0,0,0,1,0,27
9A38,PUNERES01DEL03,26,4.6,13787.603106955441,0,1,0,0,1,0,16
C882,AURGRES02DEL01,28,4.6,6290.134677634678,1,0,0,0,0,1,18
B66E,MUMRES11DEL03,27,4.5,4590.7690557489395,0,1,0,0,0,1,13
8B91,JAPRES12DEL01,29,4.6,10427.668815940937,0,1,0,0,1,0,20
9448,JAPRES04DEL03,23,4.9,4469.3622267046685,0,1,0,0,0,1,12
5045,PUNERES01DEL01,29,4.9,6128.2497979816,0,0,0,0,0,1,23
74EC,VADRES12DEL01,28,4.8,6290.134677634678,0,0,1,0,1,0,29
C704,DEHRES03DEL01,38,4.5,16153.274468616157,0,0,0,0,1,0,32
D4B,RANCHIRES010DEL01,29,4.6,6037.54463019473,0,1,0,0,0,1,22
DC5,MYSRES18DEL01,29,4.6,17097.526527826914,0,0,0,0,1,0,28
B03F,VADRES010DEL01,33,5.0,6058.874461145101,0,0,1,0,0,1,33
272B,COIMBRES09DEL02,31,4.7,20253.518127453455,1,0,0,0,1,0,25
CB53,BHPRES14DEL01,36,4.7,6290.134677634678,0,1,0,0,0,1,16
38C9,RANCHIRES03DEL02,23,4.8,12580.267822400961,0,1,0,0,0,1,31
6CEF,PUNERES19DEL01,27,4.9,16851.371030914677,0,1,0,0,1,0,28
4FFA,JAPRES06DEL02,36,4.7,2979.521049499676,0,0,0,0,1,0,26
63F3,JAPRES08DEL03,21,4.8,4469.223038792755,1,0,0,0,0,1,17
4B84,JAPRES01DEL01,38,4.4,16384.900933458797,0,1,0,0,1,0,45
85C7,INDORES01DEL02,27,4.8,19663.125922534313,0,1,0,1,0,0,10
9E+46,VADRES010DEL01,29,4.7,1514.7937213890766,1,0,0,0,1,0,30
537F,VADRES20DEL03,36,4.1,4544.215521132537,1,0,0,0,1,0,31
74FF,MYSRES09DEL03,21,4.8,9326.61688775577,0,0,0,0,1,0,13
A30F,BANGRES12DEL02,28,4.7,12420.599246806894,0,0,1,0,1,0,24
B988,INDORES02DEL02,20,4.7,3026.0961978988757,1,0,0,0,1,0,16
322F,PUNERES11DEL03,29,4.7,4596.70198232915,0,1,0,0,0,1,15
B817,SURRES06DEL02,27,4.6,7601.027931405061,0,0,1,0,1,0,14
CA6E,LUDHRES09DEL03,33,4.6,4395.557447433842,0,0,0,0,1,0,26
687D,PUNERES02DEL03,20,4.9,4596.477246825863,0,0,1,0,1,0,26
6DB9,RANCHIRES01DEL03,27,4.8,9054.052950169236,0,0,1,0,1,0,22
23AD,RANCHIRES07DEL03,24,4.9,9055.848504226678,1,0,0,0,1,0,25
8B41,PUNERES16DEL02,38,4.7,3064.485780675921,0,1,0,0,1,0,20
8DDA,PUNERES17DEL02,23,4.5,7661.017946641659,0,0,0,0,1,0,18
DF9,RANCHIRES16DEL03,24,4.8,9055.476933500953,0,1,0,0,0,1,18
D7B9,KOLRES09DEL02,30,4.0,19675.00391866195,0,0,1,0,1,0,39
9C4D,HYDRES01DEL02,23,4.9,19976.746466955057,1,0,0,0,1,0,30
DF15,LUDHRES17DEL03,28,4.8,8790.235466323595,0,0,0,0,0,1,14
2E7B,BANGRES06DEL03,23,4.7,4657.591594951663,0,0,1,0,1,0,30
56CA,INDORES09DEL02,20,4.6,19661.098170299505,0,0,1,0,0,1,29
DDFE,DEHRES13DEL02,29,4.7,2937.138138378984,0,0,0,0,0,1,30
